date,home_id,home_team,away_id,away_team,home_score,away_score,tournament,city,country,neutral
14/07/2021,,Guatemala,10,Mexico,0,3,Gold Cup,Dallas,United States,TRUE
15/07/2021,34,Haiti,33,Canada,1,4,Gold Cup,Kansas City,United States,TRUE
15/07/2021,12,United States,,Martinique,6,1,Gold Cup,Kansas City,United States,FALSE
16/07/2021,27,Senegal,,Eswatini,2,2,COSAFA Cup,Port Elizabeth,South Africa,TRUE
16/07/2021,15,South Africa,,Mozambique,3,0,COSAFA Cup,Port Elizabeth,South Africa,FALSE
17/07/2021,,Grenada,41,Qatar,0,4,Gold Cup,Houston,United States,TRUE
17/07/2021,37,Panama,,Honduras,2,3,Gold Cup,Houston,United States,TRUE
18/07/2021,15,South Africa,27,Senegal,0,0,COSAFA Cup,Port Elizabeth,South Africa,FALSE
18/07/2021,10,Mexico,,El Salvador,1,0,Gold Cup,Dallas,United States,TRUE
18/07/2021,,Martinique,34,Haiti,1,2,Gold Cup,Frisco,United States,TRUE
18/07/2021,12,United States,33,Canada,1,0,Gold Cup,Kansas City,United States,FALSE
20/07/2021,37,Panama,,Grenada,3,1,Gold Cup,Orlando,United States,TRUE
20/07/2021,,Honduras,41,Qatar,0,2,Gold Cup,Houston,United States,TRUE
24/07/2021,10,Mexico,,Honduras,3,0,Gold Cup,Glendale,United States,TRUE
24/07/2021,41,Qatar,,El Salvador,3,2,Gold Cup,Glendale,United States,TRUE
25/07/2021,,Costa Rica,33,Canada,0,2,Gold Cup,Arlington,United States,TRUE
25/07/2021,12,United States,,Jamaica,1,0,Gold Cup,Arlington,United States,FALSE
29/07/2021,10,Mexico,33,Canada,2,1,Gold Cup,Houston,United States,TRUE
29/07/2021,12,United States,41,Qatar,1,0,Gold Cup,Austin,United States,FALSE
01/08/2021,12,United States,10,Mexico,1,0,Gold Cup,Las Vegas,United States,FALSE
01/09/2021,,Bahrain,34,Haiti,6,1,Friendly,Riffa,Bahrain,FALSE
01/09/2021,41,Qatar,,Serbia,0,4,Friendly,Debrecen,Hungary,TRUE
01/09/2021,19,Switzerland,,Greece,2,1,Friendly,Basel,Switzerland,FALSE
01/09/2021,,Central African Republic,38,Cape Verde,1,1,FIFA World Cup qualification,Douala,Cameroon,TRUE
01/09/2021,32,Egypt,,Angola,1,0,FIFA World Cup qualification,Cairo,Egypt,FALSE
01/09/2021,27,Senegal,,Togo,2,0,FIFA World Cup qualification,ThiÃ¨s,Senegal,FALSE
01/09/2021,8,Portugal,,Republic of Ireland,2,1,FIFA World Cup qualification,Faro-LoulÃ©,Portugal,FALSE
01/09/2021,14,France,36,Bosnia and Herzegovina,1,1,FIFA World Cup qualification,Strasbourg,France,FALSE
01/09/2021,,Denmark,47,Scotland,2,0,FIFA World Cup qualification,Copenhagen,Denmark,FALSE
01/09/2021,,Moldova,30,Austria,0,2,FIFA World Cup qualification,ChiÈ™inÄƒu,Moldova,FALSE
01/09/2021,46,Norway,45,Netherlands,1,1,FIFA World Cup qualification,Oslo,Norway,FALSE
01/09/2021,26,Turkey,,Montenegro,2,2,FIFA World Cup qualification,Istanbul,Turkey,FALSE
01/09/2021,,Russia,23,Croatia,0,0,FIFA World Cup qualification,Moscow,Russia,FALSE
02/09/2021,16,Algeria,,Djibouti,8,0,FIFA World Cup qualification,Blida,Algeria,FALSE
02/09/2021,29,Morocco,,Sudan,2,0,FIFA World Cup qualification,Rabat,Morocco,FALSE
02/09/2021,39,DR Congo,,Tanzania,1,1,FIFA World Cup qualification,Lubumbashi,DR Congo,FALSE
02/09/2021,13,South Korea,43,Iraq,0,0,FIFA World Cup qualification,Seoul,South Korea,FALSE
02/09/2021,35,Iran,,Syria,1,0,FIFA World Cup qualification,Tehran,Iran,FALSE
02/09/2021,9,Japan,,Oman,0,1,FIFA World Cup qualification,Suita,Japan,FALSE
02/09/2021,17,Australia,,China,3,0,FIFA World Cup qualification,Doha,Qatar,TRUE
02/09/2021,24,Saudi Arabia,,Vietnam,3,1,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE
02/09/2021,21,Sweden,3,Spain,2,1,FIFA World Cup qualification,Stockholm,Sweden,FALSE
02/09/2021,22,Czech Republic,,Belarus,1,0,FIFA World Cup qualification,Ostrava,Czech Republic,FALSE
02/09/2021,,Estonia,28,Belgium,2,5,FIFA World Cup qualification,Tallinn,Estonia,FALSE
02/09/2021,,Hungary,11,England,0,4,FIFA World Cup qualification,Budapest,Hungary,FALSE
02/09/2021,,Liechtenstein,2,Germany,0,2,FIFA World Cup qualification,St. Gallen,Switzerland,TRUE
02/09/2021,,Bolivia,31,Colombia,1,1,FIFA World Cup qualification,La Paz,Bolivia,FALSE
02/09/2021,20,Ecuador,4,Paraguay,2,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
02/09/2021,,Peru,1,Uruguay,1,1,FIFA World Cup qualification,Lima,Peru,FALSE
02/09/2021,,Venezuela,5,Argentina,1,3,FIFA World Cup qualification,Caracas,Venezuela,FALSE
02/09/2021,,Chile,7,Brazil,0,1,FIFA World Cup qualification,Santiago,Chile,FALSE
02/09/2021,33,Canada,,Honduras,1,1,FIFA World Cup qualification,Toronto,Canada,FALSE
02/09/2021,,El Salvador,12,United States,0,0,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
02/09/2021,37,Panama,,Costa Rica,0,0,FIFA World Cup qualification,Panama City,Panama,FALSE
02/09/2021,10,Mexico,,Jamaica,2,1,FIFA World Cup qualification,Mexico City,Mexico,FALSE
03/09/2021,25,Tunisia,,Equatorial Guinea,3,0,FIFA World Cup qualification,RadÃ¨s,Tunisia,FALSE
03/09/2021,,Mozambique,40,Ivory Coast,0,0,FIFA World Cup qualification,Maputo,Mozambique,FALSE
03/09/2021,,Zimbabwe,15,South Africa,0,0,FIFA World Cup qualification,Harare,Zimbabwe,FALSE
03/09/2021,6,Ghana,,Ethiopia,1,0,FIFA World Cup qualification,Cape Coast,Ghana,FALSE
04/09/2021,36,Bosnia and Herzegovina,,Kuwait,1,0,Friendly,Zenica,Bosnia and Herzegovina,FALSE
04/09/2021,34,Haiti,42,Jordan,2,0,Friendly,Riffa,Bahrain,TRUE
04/09/2021,41,Qatar,8,Portugal,1,3,Friendly,Debrecen,Hungary,TRUE
04/09/2021,,Ukraine,14,France,1,1,FIFA World Cup qualification,Kyiv,Ukraine,FALSE
04/09/2021,47,Scotland,,Moldova,1,0,FIFA World Cup qualification,Glasgow,Scotland,FALSE
04/09/2021,,Israel,30,Austria,5,2,FIFA World Cup qualification,Haifa,Israel,FALSE
04/09/2021,,Latvia,46,Norway,0,2,FIFA World Cup qualification,Riga,Latvia,FALSE
04/09/2021,,Gibraltar,26,Turkey,0,3,FIFA World Cup qualification,Gibraltar,Gibraltar,FALSE
04/09/2021,45,Netherlands,,Montenegro,4,0,FIFA World Cup qualification,Eindhoven,Netherlands,FALSE
04/09/2021,,Slovakia,23,Croatia,0,1,FIFA World Cup qualification,Bratislava,Slovakia,FALSE
05/09/2021,21,Sweden,44,Uzbekistan,2,1,Friendly,Stockholm,Sweden,FALSE
05/09/2021,,Gabon,32,Egypt,1,1,FIFA World Cup qualification,Franceville,Gabon,FALSE
05/09/2021,3,Spain,,Georgia,4,0,FIFA World Cup qualification,Badajoz,Spain,FALSE
05/09/2021,19,Switzerland,,Italy,0,0,FIFA World Cup qualification,Basel,Switzerland,FALSE
05/09/2021,28,Belgium,22,Czech Republic,3,0,FIFA World Cup qualification,Brussels,Belgium,FALSE
05/09/2021,11,England,,Andorra,4,0,FIFA World Cup qualification,London,England,FALSE
05/09/2021,2,Germany,,Armenia,6,0,FIFA World Cup qualification,Stuttgart,Germany,FALSE
05/09/2021,20,Ecuador,,Chile,0,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
05/09/2021,4,Paraguay,31,Colombia,1,1,FIFA World Cup qualification,AsunciÃ³n,Paraguay,FALSE
05/09/2021,1,Uruguay,,Bolivia,4,2,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
05/09/2021,,Costa Rica,10,Mexico,0,1,FIFA World Cup qualification,San JosÃ©,Costa Rica,FALSE
05/09/2021,,Jamaica,37,Panama,0,3,FIFA World Cup qualification,Kingston,Jamaica,FALSE
05/09/2021,12,United States,33,Canada,1,1,FIFA World Cup qualification,Nashville,United States,FALSE
06/09/2021,40,Ivory Coast,,Cameroon,2,1,FIFA World Cup qualification,Abidjan,Ivory Coast,FALSE
06/09/2021,15,South Africa,6,Ghana,1,0,FIFA World Cup qualification,Johannesburg,South Africa,FALSE
06/09/2021,,Benin,39,DR Congo,1,1,FIFA World Cup qualification,Cotonou,Benin,FALSE
07/09/2021,,Bahrain,42,Jordan,1,2,Friendly,Riffa,Bahrain,FALSE
07/09/2021,,Luxembourg,41,Qatar,1,1,Friendly,Luxembourg,Luxembourg,FALSE
07/09/2021,,Burkina Faso,16,Algeria,1,1,FIFA World Cup qualification,Marrakech,Morocco,TRUE
07/09/2021,,Zambia,25,Tunisia,0,2,FIFA World Cup qualification,Ndola,Zambia,FALSE
07/09/2021,38,Cape Verde,,Nigeria,1,2,FIFA World Cup qualification,Mindelo,Cape Verde,FALSE
07/09/2021,,Congo,27,Senegal,1,3,FIFA World Cup qualification,Brazzaville,Congo,FALSE
07/09/2021,13,South Korea,,Lebanon,1,0,FIFA World Cup qualification,Suwon,South Korea,FALSE
07/09/2021,43,Iraq,35,Iran,0,3,FIFA World Cup qualification,Doha,Qatar,TRUE
07/09/2021,,China,9,Japan,0,1,FIFA World Cup qualification,Doha,Qatar,TRUE
07/09/2021,,Vietnam,17,Australia,0,1,FIFA World Cup qualification,Hanoi,Vietnam,FALSE
07/09/2021,,Oman,24,Saudi Arabia,0,1,FIFA World Cup qualification,Muscat,Oman,FALSE
07/09/2021,,Azerbaijan,8,Portugal,0,3,FIFA World Cup qualification,Baku,Azerbaijan,FALSE
07/09/2021,36,Bosnia and Herzegovina,,Kazakhstan,2,2,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,FALSE
07/09/2021,14,France,,Finland,2,0,FIFA World Cup qualification,Lyon,France,FALSE
07/09/2021,30,Austria,47,Scotland,0,1,FIFA World Cup qualification,Vienna,Austria,FALSE
07/09/2021,45,Netherlands,26,Turkey,6,1,FIFA World Cup qualification,Amsterdam,Netherlands,FALSE
07/09/2021,46,Norway,,Gibraltar,5,1,FIFA World Cup qualification,Oslo,Norway,FALSE
07/09/2021,23,Croatia,,Slovenia,3,0,FIFA World Cup qualification,Split,Croatia,FALSE
08/09/2021,22,Czech Republic,,Ukraine,1,1,Friendly,PlzeÅˆ,Czech Republic,FALSE
08/09/2021,,Kosovo,3,Spain,0,2,FIFA World Cup qualification,Pristina,Kosovo,FALSE
08/09/2021,,Greece,21,Sweden,2,1,FIFA World Cup qualification,Athens,Greece,FALSE
08/09/2021,,Northern Ireland,19,Switzerland,0,0,FIFA World Cup qualification,Belfast,Northern Ireland,FALSE
08/09/2021,,Belarus,28,Belgium,0,1,FIFA World Cup qualification,Kazan,Russia,TRUE
08/09/2021,,Poland,11,England,1,1,FIFA World Cup qualification,Warsaw,Poland,FALSE
08/09/2021,,Iceland,2,Germany,0,4,FIFA World Cup qualification,ReykjavÃ­k,Iceland,FALSE
08/09/2021,37,Panama,10,Mexico,1,1,FIFA World Cup qualification,Panama City,Panama,FALSE
08/09/2021,33,Canada,,El Salvador,3,0,FIFA World Cup qualification,Toronto,Canada,FALSE
08/09/2021,,Honduras,12,United States,1,4,FIFA World Cup qualification,San Pedro Sula,Honduras,FALSE
09/09/2021,31,Colombia,,Chile,3,1,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
09/09/2021,4,Paraguay,,Venezuela,2,1,FIFA World Cup qualification,AsunciÃ³n,Paraguay,FALSE
09/09/2021,1,Uruguay,20,Ecuador,1,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
09/09/2021,5,Argentina,,Bolivia,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
09/09/2021,7,Brazil,,Peru,2,0,FIFA World Cup qualification,Recife,Brazil,FALSE
30/09/2021,32,Egypt,,Liberia,2,0,Friendly,Alexandria,Egypt,FALSE
06/10/2021,29,Morocco,,Guinea-Bissau,5,0,FIFA World Cup qualification,Rabat,Morocco,FALSE
06/10/2021,,Bahrain,48,CuraÃ§ao,4,0,Friendly,Riffa,Bahrain,FALSE
06/10/2021,42,Jordan,,Malaysia,4,0,Friendly,Amman,Jordan,FALSE
06/10/2021,,Italy,3,Spain,1,2,UEFA Nations League,Milan,Italy,FALSE
07/10/2021,43,Iraq,,Lebanon,0,0,FIFA World Cup qualification,Doha,Qatar,TRUE
07/10/2021,13,South Korea,,Syria,2,1,FIFA World Cup qualification,Ansan,South Korea,FALSE
07/10/2021,,United Arab Emirates,35,Iran,0,1,FIFA World Cup qualification,Dubai,United Arab Emirates,FALSE
07/10/2021,24,Saudi Arabia,9,Japan,1,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,FALSE
07/10/2021,17,Australia,,Oman,3,1,FIFA World Cup qualification,Doha,Qatar,TRUE
07/10/2021,12,United States,,Jamaica,2,0,FIFA World Cup qualification,Austin,United States,FALSE
07/10/2021,,El Salvador,37,Panama,1,0,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
07/10/2021,10,Mexico,33,Canada,1,1,FIFA World Cup qualification,Mexico City,Mexico,FALSE
07/10/2021,25,Tunisia,,Mauritania,3,0,FIFA World Cup qualification,RadÃ¨s,Tunisia,FALSE
07/10/2021,,Liberia,38,Cape Verde,1,2,FIFA World Cup qualification,Accra,Ghana,TRUE
07/10/2021,39,DR Congo,,Madagascar,2,0,FIFA World Cup qualification,Kinshasa,DR Congo,FALSE
07/10/2021,20,Ecuador,,Bolivia,3,0,FIFA World Cup qualification,Guayaquil,Ecuador,FALSE
07/10/2021,,Venezuela,7,Brazil,1,3,FIFA World Cup qualification,Caracas,Venezuela,FALSE
07/10/2021,4,Paraguay,5,Argentina,0,0,FIFA World Cup qualification,AsunciÃ³n,Paraguay,FALSE
07/10/2021,1,Uruguay,31,Colombia,0,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
07/10/2021,28,Belgium,14,France,2,3,UEFA Nations League,Turin,Italy,TRUE
08/10/2021,22,Czech Republic,,Wales,2,2,FIFA World Cup qualification,Prague,Czech Republic,FALSE
08/10/2021,,Latvia,45,Netherlands,0,1,FIFA World Cup qualification,Riga,Latvia,FALSE
08/10/2021,26,Turkey,46,Norway,1,1,FIFA World Cup qualification,Istanbul,Turkey,FALSE
08/10/2021,,Cyprus,23,Croatia,0,3,FIFA World Cup qualification,Larnaca,Cyprus,FALSE
08/10/2021,2,Germany,,Romania,2,1,FIFA World Cup qualification,Hamburg,Germany,FALSE
08/10/2021,16,Algeria,,Niger,6,1,FIFA World Cup qualification,Algiers,Algeria,FALSE
08/10/2021,,Malawi,40,Ivory Coast,0,3,FIFA World Cup qualification,Johannesburg,South Africa,TRUE
08/10/2021,32,Egypt,,Libya,1,0,FIFA World Cup qualification,Alexandria,Egypt,FALSE
09/10/2021,21,Sweden,,Kosovo,3,0,FIFA World Cup qualification,Stockholm,Sweden,FALSE
09/10/2021,19,Switzerland,,Northern Ireland,2,0,FIFA World Cup qualification,Geneva,Switzerland,FALSE
09/10/2021,,Kazakhstan,36,Bosnia and Herzegovina,0,2,FIFA World Cup qualification,Nur-Sultan,Kazakhstan,FALSE
09/10/2021,47,Scotland,,Israel,3,2,FIFA World Cup qualification,Glasgow,Scotland,FALSE
09/10/2021,,Faroe Islands,30,Austria,0,2,FIFA World Cup qualification,TÃ³rshavn,Faroe Islands,FALSE
09/10/2021,,Andorra,11,England,0,5,FIFA World Cup qualification,Andorra la Vella,Andorra,FALSE
09/10/2021,,Ethiopia,15,South Africa,1,3,FIFA World Cup qualification,Bahir Dar,Ethiopia,FALSE
09/10/2021,6,Ghana,,Zimbabwe,3,1,FIFA World Cup qualification,Cape Coast,Ghana,FALSE
09/10/2021,27,Senegal,,Namibia,4,1,FIFA World Cup qualification,ThiÃ¨s,Senegal,FALSE
09/10/2021,48,CuraÃ§ao,18,New Zealand,1,2,Friendly,Riffa,Bahrain,TRUE
09/10/2021,8,Portugal,41,Qatar,3,0,Friendly,Faro-LoulÃ©,Portugal,FALSE
09/10/2021,44,Uzbekistan,,Malaysia,5,1,Friendly,Amman,Jordan,TRUE
09/10/2021,29,Morocco,,Guinea-Bissau,3,0,FIFA World Cup qualification,Casablanca,Morocco,FALSE
10/10/2021,,Jamaica,33,Canada,0,0,FIFA World Cup qualification,Kingston,Jamaica,FALSE
10/10/2021,37,Panama,12,United States,1,0,FIFA World Cup qualification,Panama City,Panama,FALSE
10/10/2021,10,Mexico,,Honduras,3,0,FIFA World Cup qualification,Mexico City,Mexico,FALSE
10/10/2021,,Mauritania,25,Tunisia,0,0,FIFA World Cup qualification,Nouakchott,Mauritania,FALSE
10/10/2021,38,Cape Verde,,Liberia,1,0,FIFA World Cup qualification,Mindelo,Cape Verde,FALSE
10/10/2021,,Madagascar,39,DR Congo,1,0,FIFA World Cup qualification,Antananarivo,Madagascar,FALSE
10/10/2021,31,Colombia,7,Brazil,0,0,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
10/10/2021,,Venezuela,20,Ecuador,2,1,FIFA World Cup qualification,Caracas,Venezuela,FALSE
10/10/2021,5,Argentina,1,Uruguay,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
10/10/2021,,Chile,4,Paraguay,2,0,FIFA World Cup qualification,Santiago,Chile,FALSE
10/10/2021,,Italy,28,Belgium,2,1,UEFA Nations League,Turin,Italy,FALSE
10/10/2021,3,Spain,14,France,1,2,UEFA Nations League,Milan,Italy,TRUE
11/10/2021,,Belarus,22,Czech Republic,0,2,FIFA World Cup qualification,Kazan,Russia,TRUE
11/10/2021,45,Netherlands,,Gibraltar,6,0,FIFA World Cup qualification,Rotterdam,Netherlands,FALSE
11/10/2021,46,Norway,,Montenegro,2,0,FIFA World Cup qualification,Oslo,Norway,FALSE
11/10/2021,,Latvia,26,Turkey,1,2,FIFA World Cup qualification,Riga,Latvia,FALSE
11/10/2021,23,Croatia,,Slovakia,2,2,FIFA World Cup qualification,Osijek,Croatia,FALSE
11/10/2021,,North Macedonia,2,Germany,0,4,FIFA World Cup qualification,Skopje,North Macedonia,FALSE
11/10/2021,40,Ivory Coast,,Malawi,2,1,FIFA World Cup qualification,Cotonou,Benin,TRUE
11/10/2021,,Libya,32,Egypt,0,3,FIFA World Cup qualification,Benina,Libya,FALSE
12/10/2021,35,Iran,13,South Korea,1,1,FIFA World Cup qualification,Tehran,Iran,FALSE
12/10/2021,,United Arab Emirates,43,Iraq,2,2,FIFA World Cup qualification,Dubai,United Arab Emirates,FALSE
12/10/2021,9,Japan,17,Australia,2,1,FIFA World Cup qualification,Saitama,Japan,FALSE
12/10/2021,24,Saudi Arabia,,China,3,2,FIFA World Cup qualification,Jeddah,Saudi Arabia,FALSE
12/10/2021,8,Portugal,,Luxembourg,5,0,FIFA World Cup qualification,Faro-LoulÃ©,Portugal,FALSE
12/10/2021,21,Sweden,,Greece,2,0,FIFA World Cup qualification,Stockholm,Sweden,FALSE
12/10/2021,,Lithuania,19,Switzerland,0,4,FIFA World Cup qualification,Vilnius,Lithuania,FALSE
12/10/2021,,Ukraine,36,Bosnia and Herzegovina,1,1,FIFA World Cup qualification,Lviv,Ukraine,FALSE
12/10/2021,,Faroe Islands,47,Scotland,0,1,FIFA World Cup qualification,TÃ³rshavn,Faroe Islands,FALSE
12/10/2021,,Denmark,30,Austria,1,0,FIFA World Cup qualification,Copenhagen,Denmark,FALSE
12/10/2021,11,England,,Hungary,1,1,FIFA World Cup qualification,London,England,FALSE
12/10/2021,,Niger,16,Algeria,0,4,FIFA World Cup qualification,Niamey,Niger,FALSE
12/10/2021,,Zimbabwe,6,Ghana,0,1,FIFA World Cup qualification,Harare,Zimbabwe,FALSE
12/10/2021,15,South Africa,,Ethiopia,1,0,FIFA World Cup qualification,Johannesburg,South Africa,FALSE
12/10/2021,,Namibia,27,Senegal,1,3,FIFA World Cup qualification,Johannesburg,South Africa,TRUE
12/10/2021,,Bahrain,18,New Zealand,0,1,Friendly,Riffa,Bahrain,FALSE
12/10/2021,42,Jordan,44,Uzbekistan,3,0,Friendly,Amman,Jordan,FALSE
12/10/2021,,Republic of Ireland,41,Qatar,4,0,Friendly,Dublin,Republic of Ireland,FALSE
12/10/2021,29,Morocco,,Guinea,4,1,FIFA World Cup qualification,Agadir,Morocco,FALSE
13/10/2021,12,United States,,Costa Rica,2,1,FIFA World Cup qualification,Columbus,United States,FALSE
13/10/2021,33,Canada,37,Panama,4,1,FIFA World Cup qualification,Toronto,Canada,FALSE
13/10/2021,,El Salvador,10,Mexico,0,2,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
14/10/2021,,Bolivia,4,Paraguay,4,0,FIFA World Cup qualification,La Paz,Bolivia,FALSE
14/10/2021,31,Colombia,20,Ecuador,0,0,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
14/10/2021,5,Argentina,,Peru,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
14/10/2021,7,Brazil,1,Uruguay,4,1,FIFA World Cup qualification,Manaus,Brazil,FALSE
27/10/2021,10,Mexico,20,Ecuador,2,3,Friendly,Charlotte,United States,TRUE
10/11/2021,,Kosovo,42,Jordan,0,2,Friendly,Pristina,Kosovo,FALSE
11/11/2021,22,Czech Republic,,Kuwait,7,0,Friendly,Olomouc,Czech Republic,FALSE
11/11/2021,,Serbia,41,Qatar,4,0,Friendly,Belgrade,Serbia,FALSE
11/11/2021,,Ethiopia,6,Ghana,1,1,FIFA World Cup qualification,Johannesburg,South Africa,TRUE
11/11/2021,15,South Africa,,Zimbabwe,1,0,FIFA World Cup qualification,Johannesburg,South Africa,FALSE
11/11/2021,,Togo,27,Senegal,1,1,FIFA World Cup qualification,LomÃ©,Togo,FALSE
11/11/2021,,Tanzania,39,DR Congo,0,3,FIFA World Cup qualification,Dar es Salaam,Tanzania,FALSE
11/11/2021,,Lebanon,35,Iran,1,2,FIFA World Cup qualification,Sidon,Lebanon,FALSE
11/11/2021,43,Iraq,,Syria,1,1,FIFA World Cup qualification,Al Rayyan,Qatar,TRUE
11/11/2021,13,South Korea,,United Arab Emirates,1,0,FIFA World Cup qualification,Goyang,South Korea,FALSE
11/11/2021,,Vietnam,9,Japan,0,1,FIFA World Cup qualification,Hanoi,Vietnam,FALSE
11/11/2021,17,Australia,24,Saudi Arabia,0,0,FIFA World Cup qualification,Sydney,Australia,FALSE
11/11/2021,,Republic of Ireland,8,Portugal,0,0,FIFA World Cup qualification,Dublin,Republic of Ireland,FALSE
11/11/2021,,Georgia,21,Sweden,2,0,FIFA World Cup qualification,Batumi,Georgia,FALSE
11/11/2021,,Greece,3,Spain,0,1,FIFA World Cup qualification,Athens,Greece,FALSE
11/11/2021,,Malta,23,Croatia,1,7,FIFA World Cup qualification,Ta' Qali,Malta,FALSE
11/11/2021,2,Germany,,Liechtenstein,9,0,FIFA World Cup qualification,Wolfsburg,Germany,FALSE
11/11/2021,20,Ecuador,,Venezuela,1,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
11/11/2021,4,Paraguay,,Chile,0,1,FIFA World Cup qualification,AsunciÃ³n,Paraguay,FALSE
11/11/2021,7,Brazil,31,Colombia,1,0,FIFA World Cup qualification,SÃ£o Paulo,Brazil,FALSE
12/11/2021,,Djibouti,16,Algeria,0,4,FIFA World Cup qualification,Cairo,Egypt,TRUE
12/11/2021,,Angola,32,Egypt,2,2,FIFA World Cup qualification,Luanda,Angola,FALSE
12/11/2021,29,Morocco,,Sudan,3,0,FIFA World Cup qualification,Rabat,Morocco,FALSE
12/11/2021,33,Canada,,Costa Rica,1,0,FIFA World Cup qualification,Edmonton,Canada,FALSE
12/11/2021,,Honduras,37,Panama,2,3,FIFA World Cup qualification,San Pedro Sula,Honduras,FALSE
12/11/2021,12,United States,10,Mexico,2,0,FIFA World Cup qualification,Cincinnati,United States,FALSE
12/11/2021,,Italy,19,Switzerland,1,1,FIFA World Cup qualification,Rome,Italy,FALSE
12/11/2021,,Moldova,47,Scotland,0,2,FIFA World Cup qualification,ChiÈ™inÄƒu,Moldova,FALSE
12/11/2021,30,Austria,,Israel,4,2,FIFA World Cup qualification,Klagenfurt,Austria,FALSE
12/11/2021,11,England,,Albania,5,0,FIFA World Cup qualification,London,England,FALSE
12/11/2021,1,Uruguay,5,Argentina,0,1,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
13/11/2021,,Equatorial Guinea,25,Tunisia,1,0,FIFA World Cup qualification,Malabo,Equatorial Guinea,FALSE
13/11/2021,38,Cape Verde,,Central African Republic,2,1,FIFA World Cup qualification,Mindelo,Cape Verde,FALSE
13/11/2021,40,Ivory Coast,,Mozambique,3,0,FIFA World Cup qualification,Cotonou,Benin,TRUE
13/11/2021,36,Bosnia and Herzegovina,,Finland,1,3,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,FALSE
13/11/2021,14,France,,Kazakhstan,8,0,FIFA World Cup qualification,Paris,France,FALSE
13/11/2021,28,Belgium,,Estonia,3,1,FIFA World Cup qualification,Brussels,Belgium,FALSE
13/11/2021,46,Norway,,Latvia,0,0,FIFA World Cup qualification,Oslo,Norway,FALSE
13/11/2021,26,Turkey,,Gibraltar,6,0,FIFA World Cup qualification,Istanbul,Turkey,FALSE
13/11/2021,,Montenegro,45,Netherlands,2,2,FIFA World Cup qualification,Podgorica,Montenegro,FALSE
14/11/2021,,Azerbaijan,41,Qatar,2,2,Friendly,Baku,Azerbaijan,FALSE
14/11/2021,6,Ghana,15,South Africa,1,0,FIFA World Cup qualification,Cape Coast,Ghana,FALSE
14/11/2021,27,Senegal,,Congo,2,0,FIFA World Cup qualification,ThiÃ¨s,Senegal,FALSE
14/11/2021,39,DR Congo,,Benin,2,0,FIFA World Cup qualification,Kinshasa,DR Congo,FALSE
14/11/2021,8,Portugal,,Serbia,1,2,FIFA World Cup qualification,Lisbon,Portugal,FALSE
14/11/2021,3,Spain,21,Sweden,1,0,FIFA World Cup qualification,Seville,Spain,FALSE
14/11/2021,23,Croatia,,Russia,1,0,FIFA World Cup qualification,Split,Croatia,FALSE
14/11/2021,,Armenia,2,Germany,1,4,FIFA World Cup qualification,Yerevan,Armenia,FALSE
15/11/2021,,Georgia,44,Uzbekistan,1,0,Friendly,Gori,Georgia,FALSE
15/11/2021,19,Switzerland,,Bulgaria,4,0,FIFA World Cup qualification,Lucerne,Switzerland,FALSE
15/11/2021,47,Scotland,,Denmark,2,0,FIFA World Cup qualification,Glasgow,Scotland,FALSE
15/11/2021,30,Austria,,Moldova,4,1,FIFA World Cup qualification,Klagenfurt,Austria,FALSE
15/11/2021,,San Marino,11,England,0,10,FIFA World Cup qualification,Serravalle,San Marino,FALSE
16/11/2021,,Belarus,42,Jordan,1,0,Friendly,Minsk,Belarus,FALSE
16/11/2021,18,New Zealand,,Gambia,2,0,Friendly,Dubai,United Arab Emirates,TRUE
16/11/2021,16,Algeria,,Burkina Faso,2,2,FIFA World Cup qualification,Blida,Algeria,FALSE
16/11/2021,25,Tunisia,,Zambia,3,1,FIFA World Cup qualification,RadÃ¨s,Tunisia,FALSE
16/11/2021,,Nigeria,38,Cape Verde,1,1,FIFA World Cup qualification,Lagos,Nigeria,FALSE
16/11/2021,,Cameroon,40,Ivory Coast,1,0,FIFA World Cup qualification,Douala,Cameroon,FALSE
